submission_date,state,tot_death,new_death
2/15/2020,AK,0,0
1/25/2020,FL,0,0
5/4/2020,PR,88,2
5/3/2020,HI,17,1
11/1/2021,TX,70000,19
8/18/2021,MA,18165,11
8/15/2020,CO,1896,8
12/26/2021,CO,10074,0
11/27/2021,UT,3487,0
10/6/2020,GA,7229,37
12/29/2021,MA,20183,45
9/18/2020,WV,297,3
12/12/2020,WV,966,28
9/7/2021,MA,18298,3
5/11/2020,PW,0,0
2/16/2022,AR,10190,49
10/31/2020,AS,0,0
11/9/2021,AR,8522,14
9/22/2021,AK,466,1
9/22/2021,KS,5919,3
12/26/2021,HI,1071,0
1/18/2021,OK,5592,47
11/19/2021,AR,8608,9
6/8/2020,AS,0,0
2/17/2021,GA,16273,99
9/18/2020,FL,15575,62
10/9/2021,AS,0,0
3/31/2020,OK,31,1
4/2/2022,HI,1367,0
8/4/2021,WV,2956,2
9/5/2021,CO,7212,9
3/21/2020,HI,0,0
11/22/2020,KS,1410,0
1/6/2022,UT,3876,13
1/15/2021,NYC,25947,69
9/6/2020,AR,894,12
8/7/2021,AS,0,0
7/19/2021,PW,0,0
12/15/2021,WV,5142,28
1/16/2021,WV,1761,28
8/29/2020,PR,420,0
11/10/2020,TX,20825,150
12/21/2021,WV,5211,20
3/30/2020,TX,89,20
3/9/2021,AS,0,0
2/5/2022,GA,33402,0
11/6/2021,GA,29483,0
2/8/2020,AK,0,0
9/23/2020,HI,122,2
10/7/2021,WV,3866,27
6/28/2020,KS,264,0
6/28/2021,TX,51437,15
1/13/2021,NYC,25799,61
7/2/2020,AS,0,0
10/11/2021,WV,3976,41
3/9/2022,MA,23708,29
8/1/2021,PR,2572,2
1/30/2021,NYC,27102,90
3/30/2022,GA,36923,55
1/20/2022,CO,10768,42
3/2/2020,AK,0,0
3/27/2020,OK,19,4
1/30/2020,UT,0,0
2/12/2020,KS,0,0
3/25/2020,OK,13,3
11/22/2021,OK,11107,0
10/18/2021,PR,3198,2
1/23/2020,GA,0,0
1/15/2021,PW,0,0
2/26/2021,CO,5940,15
3/7/2020,WV,0,0
10/7/2021,TX,65690,257
11/30/2021,AR,8667,12
10/10/2021,UT,3008,7
4/12/2021,TX,49227,46
4/3/2021,MP,2,0
12/19/2020,AK,267,1
1/19/2021,NYC,26212,57
5/5/2020,OK,275,8
4/11/2020,PR,34,2
3/30/2022,TX,85946,43
5/15/2021,OK,7286,1
6/5/2021,AK,362,0
4/26/2020,TX,881,31
1/30/2021,OK,6200,43
8/17/2021,GA,22060,46
2/19/2020,AR,0,0
11/9/2021,KS,6534,0
4/5/2020,AK,7,1
9/22/2020,KS,600,0
10/19/2021,CO,7949,32
8/17/2020,CO,1896,0
6/27/2021,KS,5147,0
10/3/2021,PW,0,0
3/27/2021,AK,338,1
12/8/2021,OK,11272,0
4/2/2021,CO,6118,1
6/25/2021,UT,2351,4
11/24/2021,GA,30358,60
2/15/2020,AS,0,0
2/25/2021,UT,1890,11
2/14/2021,CO,5824,10
1/16/2021,GA,12291,153
8/10/2020,AS,0,0
8/28/2020,OK,998,11
5/18/2021,AK,362,4
6/14/2020,CO,1599,1
7/6/2021,HI,515,0
11/3/2020,MA,10088,16
6/18/2021,AK,366,0
8/7/2021,HI,539,2
4/12/2021,OK,7202,1
1/7/2022,GA,31646,53
3/20/2020,AK,1,0
11/7/2021,MA,19087,0
10/4/2021,NYC,34319,11
4/26/2021,GA,20009,34
4/26/2020,AR,49,1
7/28/2021,CO,6924,2
1/8/2021,PR,1618,19
7/16/2020,GA,3104,13
9/21/2021,UT,2829,25
1/17/2022,OK,11740,0
2/29/2020,FL,0,0
6/17/2021,AR,5869,2
9/29/2020,PW,0,0
11/20/2020,NYC,23908,12
8/20/2021,MP,2,0
4/27/2020,HI,16,2
3/12/2020,TX,0,0
11/12/2020,MP,2,0
7/12/2020,AR,321,2
2/20/2021,FL,31453,95
7/11/2021,KS,5182,3
9/5/2020,MA,9134,12
3/5/2020,PR,0,0
2/9/2022,NYC,39196,72
3/27/2021,GA,18926,77
3/23/2020,WV,0,0
8/30/2021,AS,0,0
2/18/2020,AS,0,0
1/19/2022,CO,10726,64
2/23/2020,AS,0,0
8/16/2021,NYC,33679,9
10/6/2020,AS,0,0
3/7/2020,KS,0,0
12/3/2020,AK,222,8
2/10/2022,UT,4250,13
12/27/2020,CO,4610,18
12/7/2020,FL,20471,97
9/10/2020,CO,1979,2
6/9/2021,NYC,33321,6
7/16/2020,PW,0,0
10/7/2020,NYC,23568,0
4/10/2020,AK,9,0
11/1/2021,MA,19003,7
2/12/2022,AS,0,0
2/19/2020,PR,0,0
6/24/2020,OK,420,0
10/13/2021,UT,3042,17
10/18/2021,WV,4134,26
11/9/2020,WV,530,28
8/3/2020,MA,8663,8
12/31/2021,AK,947,0
11/20/2020,PW,0,0
5/24/2021,PW,0,0
12/7/2020,TX,25653,227
8/14/2020,FL,11677,163
7/20/2021,CO,6888,2
10/5/2021,UT,2962,11
7/25/2020,PR,189,0
3/18/2020,GA,6,5
11/4/2021,WV,4511,21
1/7/2021,PR,1599,22
3/12/2020,PW,0,0
2/21/2020,PR,0,0
5/28/2020,GA,1973,64
5/23/2020,AR,115,2
10/5/2020,FL,16568,41
4/21/2021,MA,17513,13
5/19/2020,FL,2217,35
6/7/2021,OK,7325,1
11/20/2020,WV,639,16
6/12/2020,PR,135,1
10/22/2020,GA,7729,25
7/21/2021,GA,21593,22
5/1/2020,OK,248,8
8/21/2021,OK,7779,15
10/13/2020,KS,771,0
11/25/2020,KS,1503,47
2/5/2021,MA,15149,71
1/4/2022,MP,18,0
12/22/2020,FL,22065,124
11/21/2020,WV,658,19
12/15/2021,KS,6895,20
8/22/2021,NYC,33741,11
11/15/2020,KS,1259,0
1/29/2021,AS,0,0
10/15/2021,HI,857,5
5/19/2020,AK,11,0
2/22/2021,CO,5893,1
8/12/2021,UT,2521,3
6/7/2020,HI,17,0
6/24/2020,AR,240,3
1/25/2020,WV,0,0
8/19/2021,HI,555,4
11/26/2021,AS,0,0
9/25/2021,AS,0,0
1/31/2020,MA,0,0
11/20/2020,MA,10517,31
2/16/2020,PR,0,0
3/3/2021,AS,0,0
2/6/2021,NYC,27673,98
10/25/2021,KS,6242,31
2/27/2022,CO,11752,0
3/17/2020,WV,0,0
1/30/2022,PW,0,0
3/14/2020,TX,0,0
5/8/2020,AR,88,0
3/15/2021,OK,7053,5
5/8/2021,WV,2726,7
8/20/2020,GA,4904,55
1/19/2022,HI,1115,0
6/26/2021,AS,0,0
9/8/2020,PW,0,0
11/3/2021,WV,4490,15
7/22/2021,AS,0,0
11/11/2020,NYC,23812,6
11/8/2020,NYC,23785,11
2/6/2020,MA,0,0
6/16/2020,KS,245,0
7/9/2021,CO,6837,10
4/8/2022,CO,11984,4
7/2/2021,WV,2899,2
2/14/2022,HI,1250,0
2/1/2022,MP,23,0
9/19/2020,NYC,23484,5
9/4/2020,AR,873,12
2/14/2022,FL,70918,136
1/28/2021,UT,1620,0
2/22/2022,MA,23157,48
3/13/2020,AR,0,0
11/10/2020,NYC,23806,8
9/9/2020,TX,15547,86
5/1/2021,OK,7256,0
4/26/2020,NYC,17290,371
4/23/2020,GA,873,35
10/16/2020,HI,185,1
7/7/2020,AK,18,0
12/24/2020,FL,22292,114
10/16/2021,TX,67724,247
11/15/2020,UT,718,8
1/18/2021,TX,37203,309
1/12/2022,OK,11740,0
3/12/2020,AR,0,0
4/3/2021,KS,4932,0
6/24/2021,MP,2,0
3/28/2020,AS,0,0
9/6/2020,CO,1972,1
11/19/2020,FL,18935,63
7/1/2021,MA,17997,3
5/6/2020,MA,5015,144
7/1/2020,AR,277,7
4/4/2020,MP,1,0
5/4/2021,MP,2,0
8/19/2020,HI,43,2
8/26/2021,WV,3049,13
1/15/2022,WV,5516,0
10/5/2020,AS,0,0
4/15/2022,PR,4184,0
10/28/2021,NYC,34554,0
2/26/2020,WV,0,0
10/26/2020,AR,1833,21
7/28/2021,HI,529,3
6/15/2021,NYC,33366,9
3/21/2022,OK,13730,0
2/20/2022,TX,82416,84
10/9/2021,AK,571,1
3/5/2021,FL,32576,87
7/19/2021,PR,2551,2
12/30/2021,MA,20221,38
6/26/2020,AK,17,1
2/27/2020,NYC,0,0
7/29/2020,PR,203,3
2/3/2020,AS,0,0
7/3/2021,AS,0,0
1/26/2022,PR,3773,19
2/3/2020,GA,0,0
10/16/2021,PR,3196,0
5/16/2020,NYC,21147,86
1/15/2022,AR,9430,17
11/12/2020,KS,1215,0
12/20/2021,MP,8,0
3/24/2020,NYC,235,52
6/24/2020,MP,2,0
1/20/2021,MA,14032,76
2/12/2020,UT,0,0
1/4/2022,NYC,35612,95
2/20/2021,KS,4614,0
12/17/2021,AK,915,1
4/8/2022,GA,37332,62
3/16/2021,OK,7065,12
6/4/2021,FL,37316,54
8/11/2020,KS,387,0
2/18/2020,MP,0,0
5/29/2020,WV,74,0
5/19/2020,GA,1668,26
3/9/2021,CO,5997,7
6/8/2020,AK,15,0
3/15/2022,MP,31,0
4/30/2021,FL,35698,56
2/21/2020,WV,0,0
11/5/2021,WV,4518,7
11/18/2021,MP,3,0
3/31/2021,MA,17243,28
12/5/2021,CO,9344,0
11/19/2021,OK,11107,19
10/17/2020,AS,0,0
3/31/2022,GA,36987,64
8/9/2021,MP,2,0
10/29/2020,AK,112,4
6/14/2021,AS,0,0
1/1/2022,MP,14,1
12/5/2020,NYC,24137,20
8/19/2020,FL,12491,177
11/24/2020,MP,2,0
6/22/2020,KS,259,5
9/27/2020,OK,1339,11
11/24/2021,PW,0,0
8/6/2020,WV,124,0
4/6/2022,CO,11982,2
2/21/2020,KS,0,0
4/5/2021,PW,0,0
7/25/2020,OK,604,11
10/14/2020,AS,0,0
2/19/2022,FL,71561,99
5/19/2021,NYC,33103,15
3/31/2022,FL,73573,11
9/13/2020,PW,0,0
1/14/2022,GA,31928,53
11/25/2021,PR,3266,0
1/22/2020,AR,0,0
6/17/2021,WV,2863,2
4/29/2021,KS,4978,0
4/9/2021,HI,467,0
11/6/2021,AR,8483,11
3/7/2020,GA,0,0
4/14/2021,AS,0,0
10/16/2021,OK,9474,23
12/6/2020,CO,3356,-1
9/23/2021,MA,18527,23
11/24/2021,OK,11223,2
6/18/2021,OK,7362,0
10/14/2020,KS,838,67
11/29/2020,TX,24069,171
11/2/2021,UT,3248,11
9/27/2020,UT,453,5
10/24/2021,TX,69072,71
12/23/2020,AR,3376,38
1/13/2021,UT,1449,27
7/23/2021,PW,0,0
1/5/2021,CO,4991,47
2/14/2020,HI,0,0
8/14/2021,PR,2651,4
6/14/2020,AR,179,2
10/2/2021,PW,0,0
7/31/2021,FL,40119,155
6/27/2021,HI,513,0
11/10/2020,OK,2186,25
7/14/2021,NYC,33471,1
3/7/2021,KS,4812,0
3/13/2021,TX,47660,76
1/15/2022,MA,20939,0
4/20/2020,AR,42,2
12/7/2021,AK,853,0
6/18/2021,KS,5129,1
10/20/2020,TX,18294,78
2/19/2020,MA,0,0
5/29/2021,PW,0,0
2/9/2022,GA,33850,185
7/18/2020,PR,170,0
6/19/2021,PW,0,0
7/9/2021,WV,2908,4
12/2/2021,UT,3545,0
4/15/2020,AK,9,0
11/15/2020,PW,0,0
3/14/2020,OK,0,0
11/6/2021,CO,8407,0
3/11/2020,AK,0,0
6/15/2020,NYC,22680,17
10/15/2021,MP,3,0
11/8/2021,KS,6534,39
2/3/2022,CO,11194,16
3/26/2022,NYC,40056,0
8/2/2020,MA,8655,10
4/7/2020,GA,351,32
8/6/2020,TX,11195,230
6/18/2020,CO,1638,7
11/18/2020,PW,0,0
6/27/2021,MA,17990,1
1/28/2022,TX,77780,225
9/12/2021,AR,7267,35
12/14/2021,MA,19725,62
6/1/2021,MP,2,0
2/25/2020,GA,0,0
8/4/2020,KS,365,0
2/13/2021,FL,30675,127
9/14/2021,GA,24028,128
1/18/2022,AK,955,0
6/29/2021,KS,5150,0
7/13/2020,FL,5242,176
4/19/2020,HI,10,1
3/25/2022,PR,4159,0
6/19/2021,KS,5129,0
11/6/2020,UT,649,17
8/22/2021,PW,0,0
5/17/2021,OK,7288,1
1/20/2022,AK,1018,0
12/13/2021,WV,5107,22
11/26/2021,HI,1004,1
9/21/2021,PW,0,0
7/23/2021,AR,6041,6
1/3/2021,CO,4934,22
10/18/2020,FL,17266,52
3/29/2022,KS,8222,0
9/13/2020,KS,511,0
2/14/2020,MP,0,0
8/13/2021,MA,18142,11
5/25/2020,WV,73,1
8/6/2021,FL,41412,250
2/7/2022,PR,3945,1
8/28/2020,PR,420,7
2/19/2021,KS,4614,93
1/24/2022,UT,4063,33
11/2/2021,MA,19031,28
10/22/2021,FL,60857,63
9/19/2021,NYC,34091,14
2/19/2021,OK,6752,16
3/14/2020,MP,0,0
8/3/2020,MP,2,0
12/2/2021,KS,6705,0
8/6/2021,AR,6269,22
1/8/2021,AS,0,0
1/14/2022,TX,75783,133
12/27/2020,AS,0,0
6/5/2021,AR,5846,1
10/31/2021,KS,6415,0
11/22/2021,TX,72208,10
7/22/2021,AK,375,0
12/5/2020,OK,3233,53
2/10/2021,AR,5174,26
12/23/2021,FL,62786,29
9/12/2021,WV,3207,0
3/27/2022,CO,11951,0
1/2/2021,KS,2879,0
11/23/2021,NYC,34775,17
9/30/2020,WV,350,5
2/10/2021,MP,2,0
2/28/2021,KS,4735,0
1/27/2022,AK,1048,0
1/2/2022,PR,3310,2
12/24/2020,AR,3406,30
1/8/2021,AR,3966,40
2/26/2021,FL,32013,83
1/24/2020,HI,0,0
5/25/2020,AS,0,0
9/6/2020,WV,246,3
10/24/2021,PW,0,0
6/6/2020,MP,2,0
12/26/2021,GA,31209,0
2/8/2021,KS,4197,96
7/26/2021,AR,6077,23
8/6/2021,AS,0,0
6/19/2021,HI,508,2
10/24/2020,HI,211,2
1/30/2021,CO,5594,0
1/20/2021,AK,304,1
3/21/2020,CO,5,1
3/14/2020,HI,0,0
2/2/2021,OK,6308,31
3/6/2020,TX,0,0
1/5/2022,HI,1083,0
2/18/2022,CO,11681,22
6/19/2020,FL,3253,24
5/3/2020,CO,842,10
4/22/2020,MA,2796,154
9/15/2020,TX,15969,70
12/16/2021,NYC,35045,24
3/8/2020,PR,0,0
10/21/2021,UT,3118,12
8/19/2021,CO,7056,1
6/23/2021,WV,2872,2
7/10/2021,CO,6844,7
4/28/2020,KS,124,4
4/22/2020,GA,838,17
8/25/2020,PW,0,0
1/25/2020,TX,0,0
11/30/2021,MP,3,0
6/4/2021,HI,498,0
9/12/2020,CO,1988,3
8/2/2021,TX,52110,4
12/24/2021,GA,31209,40
4/23/2021,MP,2,0
12/1/2020,PW,0,0
2/6/2020,AS,0,0
8/8/2021,KS,5313,7
6/21/2020,UT,158,3
3/26/2022,PR,4159,0
9/12/2021,GA,23845,52
3/8/2022,KS,7988,0
11/22/2020,MA,10576,31
3/30/2021,GA,18987,25
3/14/2020,AS,0,0
2/6/2020,UT,0,0
9/27/2020,CO,2041,1
10/19/2021,AS,0,0
2/7/2022,AR,9867,36
4/2/2021,WV,2688,5
7/13/2021,GA,21525,26
8/3/2020,PR,227,10
2/22/2022,WV,6219,36
2/22/2020,CO,0,0
5/16/2020,WV,65,1
5/2/2021,PR,2308,2
6/28/2021,FL,37975,27
6/18/2020,MP,2,0
3/2/2022,AK,1158,28
2/17/2022,AK,1108,0
3/23/2022,PW,6,0
6/25/2020,MA,8032,18
10/30/2020,KS,1029,22
7/5/2020,CO,1701,0
2/12/2020,MA,0,0
10/25/2021,AK,678,5
3/31/2022,PR,4170,4
4/2/2022,NYC,40088,0
9/21/2020,OK,1264,11
2/27/2021,UT,1929,22
6/3/2021,FL,37262,46
7/2/2021,KS,5159,3
3/15/2022,MA,19997,16
9/26/2021,MA,18549,4
10/8/2021,WV,3935,69
10/1/2020,TX,16973,61
3/28/2021,WV,2634,3
3/7/2022,UT,4461,8
4/14/2020,TX,483,32
5/24/2021,FL,36866,36
5/31/2020,HI,17,0
7/4/2020,FL,4093,90
10/10/2020,KS,763,0
8/5/2021,AK,390,5
3/5/2021,AS,0,0
7/1/2020,KS,272,2
10/26/2021,WV,4316,24
5/10/2020,WV,54,1
10/5/2021,NYC,34332,13
12/22/2021,MA,19963,36
1/17/2021,MA,13822,66
9/7/2021,WV,3151,3
2/17/2022,NYC,39556,51
6/26/2020,AS,0,0
2/25/2021,AS,0,0
5/20/2021,AS,0,0
3/12/2021,AR,5437,27
10/20/2020,PW,0,0
3/1/2020,GA,0,0
12/12/2020,AS,0,0
9/24/2021,CO,7472,17
11/27/2020,GA,9380,44
1/3/2021,TX,32125,302
6/1/2020,MA,7273,34
3/23/2021,KS,4850,0
8/25/2021,PW,0,0
8/29/2021,PW,0,0
8/24/2021,CO,7084,6
10/6/2020,MP,2,0
1/22/2022,PR,3673,42
2/27/2020,CO,0,0
3/28/2020,WV,0,0
1/6/2022,MP,18,0
5/19/2021,CO,6472,16
5/23/2021,AR,5817,1
9/25/2020,CO,2037,4
9/26/2020,GA,6914,40
2/4/2022,KS,7716,139
5/30/2021,WV,2792,0
5/1/2021,TX,49980,35
8/7/2021,AR,6290,21
10/22/2021,MA,18911,15
12/6/2020,AR,2660,40
3/19/2022,MA,20029,0
2/24/2021,OK,6854,18
5/16/2020,PW,0,0
12/7/2021,OK,11272,0
4/12/2021,KS,4930,-8
11/5/2020,TX,20137,149
11/7/2020,MP,2,0
10/16/2021,HI,861,4
7/6/2020,PR,145,1
7/19/2020,TX,6919,243
2/14/2021,MA,15611,69
9/18/2021,GA,24641,64
8/8/2020,CO,1857,0
2/10/2022,PW,1,1
6/4/2020,GA,2147,24
10/14/2021,AR,8176,10
4/25/2021,PR,2255,1
4/25/2020,MP,2,0
2/6/2021,TX,42676,221
9/13/2021,HI,655,0
1/9/2021,MP,2,0
4/7/2022,KS,8397,0
9/4/2021,CO,7203,9
2/11/2020,KS,0,0
7/28/2021,AS,0,0
9/18/2020,HI,120,13
10/29/2020,KS,1007,0
6/10/2021,AR,5856,2
11/26/2021,CO,9100,19
11/7/2020,PR,861,0
3/8/2020,OK,0,0
4/18/2020,FL,907,38
12/18/2020,HI,279,1
5/10/2021,FL,36230,55
3/27/2021,NYC,31043,74
3/2/2022,GA,35601,72
7/4/2021,UT,2380,1
3/11/2021,MP,2,0
8/25/2020,GA,5262,106
5/3/2021,MP,2,0
3/8/2020,WV,0,0
4/6/2021,WV,2707,11
1/9/2022,AS,0,0
6/12/2021,WV,2849,0
1/17/2021,AK,302,2
8/22/2020,PW,0,0
2/18/2020,HI,0,0
3/20/2020,TX,9,3
2/1/2020,HI,0,0
2/18/2021,AS,0,0
9/9/2020,WV,254,4
6/20/2020,NYC,22782,19
3/21/2022,KS,8150,4
1/2/2021,FL,23583,144
10/21/2020,AS,0,0
7/15/2020,NYC,23117,16
8/23/2021,MA,18179,2
2/11/2022,GA,34076,117
8/9/2020,AK,42,2
2/14/2020,MA,0,0
3/13/2020,FL,5,0
3/13/2020,AS,0,0
1/5/2022,CO,10354,19
7/25/2021,CO,6918,4
12/16/2021,AS,0,0
7/25/2021,HI,526,2
7/30/2020,GA,3671,29
5/11/2021,PR,2396,15
11/20/2021,MA,19268,0
6/14/2020,AK,15,0
2/28/2022,AS,0,0
4/20/2021,AS,0,0
1/20/2021,WV,1836,21
3/13/2021,KS,4824,0
10/4/2021,HI,806,3
8/24/2021,MA,18195,16
1/11/2021,MP,2,0
2/10/2020,GA,0,0
3/22/2020,WV,0,0
12/16/2021,HI,1054,2
9/9/2020,KS,495,10
1/23/2022,AK,1018,0
4/15/2021,MP,2,0
1/15/2022,MP,21,0
7/31/2020,MA,8626,15
1/24/2021,MP,2,0
9/15/2021,TX,59608,411
2/26/2020,KS,0,0
2/10/2020,HI,0,0
12/21/2021,NYC,35129,28
7/18/2020,KS,299,0
11/8/2020,PW,0,0
11/12/2020,UT,687,9
10/27/2021,AS,0,0
9/19/2021,PW,0,0
9/3/2020,AK,53,0
5/27/2020,NYC,21944,52
4/7/2021,OK,7175,3
6/16/2021,PR,2527,1
11/9/2021,PR,3238,1
12/24/2020,GA,10582,63
10/25/2021,CO,8086,57
10/4/2020,AS,0,0
11/30/2020,KS,1560,31
5/2/2021,AK,341,0
9/4/2020,UT,420,4
4/6/2021,GA,19238,26
8/8/2020,FL,10626,162
6/28/2021,AS,0,0
1/26/2022,WV,5674,24
2/20/2020,PW,0,0
4/12/2020,NYC,9808,720
10/11/2021,OK,9404,49
7/23/2020,KS,308,0
4/6/2022,KS,8397,0
8/7/2021,MP,2,0
7/30/2021,KS,5255,8
1/26/2020,MA,0,0
1/13/2022,GA,31875,74
1/17/2022,WV,5535,19
7/12/2021,WV,2910,2
7/4/2021,MA,18000,1
4/13/2020,PR,37,3
5/4/2020,HI,17,0
12/4/2021,TX,72956,74
6/20/2021,UT,2330,2
5/12/2020,PR,106,2
6/17/2021,KS,5128,0
1/25/2021,PW,0,0
1/9/2021,AR,4010,44
1/14/2021,GA,11975,172
2/14/2020,NYC,0,0
8/17/2020,AS,0,0
2/10/2020,PR,0,0
12/22/2021,AK,945,4
2/13/2021,KS,4364,0
11/8/2021,AS,0,0
1/6/2022,AR,9278,22
5/28/2020,NYC,21987,43
1/11/2022,OK,11740,90
2/25/2020,KS,0,0
10/27/2021,AR,8325,19
10/1/2020,FL,16368,48
1/25/2021,CO,5512,7
9/24/2021,PW,0,0
7/6/2020,TX,4053,150
4/10/2022,UT,4730,0
10/21/2020,MA,9830,18
1/30/2020,FL,0,0
6/20/2020,OK,410,1
7/12/2020,WV,96,0
2/12/2021,AK,310,0
3/22/2022,NYC,40046,15
8/13/2020,WV,153,0
12/3/2021,AS,0,0
5/25/2021,GA,20699,38
9/8/2020,MA,9165,14
7/24/2021,UT,2429,2
6/8/2020,FL,2899,25
7/10/2021,AK,372,0
9/5/2021,HI,620,10
10/31/2020,PR,821,0
6/21/2021,PR,2531,3
5/23/2021,PR,2463,2
7/5/2020,KS,277,0
3/17/2021,MP,2,0
7/18/2021,WV,2919,0
6/24/2021,CO,6765,11
1/22/2021,MA,14188,85
8/18/2021,FL,45175,369
7/9/2021,FL,38337,45
2/18/2021,CO,5864,26
12/6/2020,KS,1786,0
4/8/2021,PR,2136,4
10/18/2021,TX,67847,35
5/13/2020,KS,164,6
3/2/2020,OK,0,0
9/13/2020,CO,1988,0
2/3/2021,TX,41934,268
5/24/2021,NYC,33174,16
3/15/2020,FL,9,2
9/3/2021,PW,0,0
1/18/2022,CO,10662,3
2/9/2020,NYC,0,0
12/18/2021,WV,5164,0
3/26/2020,UT,2,1
11/3/2021,MP,3,0
1/2/2021,TX,31823,265
1/31/2021,PR,1825,6
9/7/2020,NYC,23435,3
7/1/2021,GA,21428,5
2/8/2022,AK,1060,0
8/1/2021,AR,6157,16
1/25/2021,OK,5975,51
3/7/2022,TX,84418,9
3/20/2022,WV,6646,0
5/1/2020,NYC,18750,272
3/8/2022,NYC,39915,-13
9/1/2020,UT,408,0
12/4/2020,WV,799,10
4/20/2020,AK,9,0
12/6/2020,PW,0,0
8/19/2020,AK,50,0
2/4/2021,MA,15078,64
7/24/2020,MP,2,0
1/6/2022,HI,1087,4
9/25/2021,PW,0,0
10/1/2020,AR,1384,15
2/18/2020,AK,0,0
7/17/2021,WV,2919,0
3/11/2022,HI,1342,0
7/28/2021,GA,21654,10
10/17/2021,TX,67812,88
3/17/2022,PR,4153,0
4/6/2022,TX,86134,38
11/22/2020,FL,19145,67
10/5/2020,NYC,23561,6
11/20/2021,OK,11107,0
9/8/2020,UT,427,4
7/27/2021,UT,2441,7
9/2/2021,OK,8090,17
11/17/2020,NYC,23876,14
2/26/2022,AR,10465,40
2/17/2020,PW,0,0
9/8/2020,TX,15461,74
11/16/2021,WV,4676,40
4/11/2021,AR,5661,0
1/25/2020,AR,0,0
3/19/2020,MP,0,0
2/6/2021,PW,0,0
4/27/2021,TX,49832,44
10/19/2020,AS,0,0
4/3/2022,PR,4170,0
2/4/2020,UT,0,0
10/27/2021,MA,18970,14
9/21/2021,AK,465,6
1/16/2022,GA,31928,0
9/16/2020,PW,0,0
12/30/2021,WV,5336,31
12/2/2020,HI,242,0
10/17/2020,PW,0,0
4/29/2021,AR,5735,9
4/1/2022,AR,11237,7
1/2/2022,AK,947,0
11/28/2021,PW,0,0
10/20/2021,NYC,34489,10
9/23/2021,AR,7548,20
4/24/2021,OK,7246,2
10/29/2021,CO,8186,23
10/16/2020,UT,537,8
12/28/2021,UT,3774,4
8/22/2021,UT,2580,4
6/5/2021,UT,2311,0
4/27/2021,MP,2,0
3/18/2020,MA,2,2
7/19/2021,HI,520,0
8/26/2020,NYC,23382,8
9/25/2020,PW,0,0
2/22/2022,FL,71862,98
4/30/2021,KS,4982,4
2/18/2021,PR,1942,13
2/3/2020,OK,0,0
8/22/2021,WV,3012,2
3/11/2022,GA,36193,64
12/12/2021,GA,30823,0
12/5/2021,OK,11272,0
3/23/2021,NYC,30813,51
12/24/2021,WV,5251,0
1/12/2021,FL,25300,203
9/13/2021,GA,23900,55
9/21/2021,NYC,34113,7
9/10/2020,MA,9198,21
7/23/2021,FL,39115,91
2/23/2022,OK,12990,0
1/27/2022,CO,11005,52
6/9/2020,PW,0,0
2/2/2022,NYC,38680,107
6/9/2021,KS,5103,3
7/3/2021,NYC,33430,2
1/8/2022,TX,75233,105
11/28/2020,CO,2983,6
2/25/2022,PR,4101,3
6/21/2020,NYC,22797,15
8/18/2021,PR,2696,14
9/27/2021,AS,0,0
8/16/2020,CO,1896,0
6/10/2020,MP,2,0
9/25/2021,MA,18545,4
12/19/2021,AR,8956,14
12/20/2020,KS,2341,0
3/23/2021,MP,2,0
9/26/2020,AS,0,0
12/29/2021,NYC,35351,45
10/3/2020,MA,9528,13
12/16/2021,PW,0,0
7/23/2020,MP,2,0
2/26/2022,MP,30,1
1/13/2022,NYC,36519,139
10/30/2021,NYC,34568,0
3/25/2020,KS,2,0
7/15/2020,AR,335,4
12/21/2020,TX,28782,232
1/22/2021,AK,306,2
3/20/2021,TX,48175,74
5/3/2021,AK,342,1
4/13/2022,AS,18,1
5/5/2021,CO,6337,16
1/2/2022,CO,10271,0
12/2/2020,AS,0,0
3/30/2021,MP,2,0
7/28/2021,UT,2447,6
6/1/2021,AR,5834,1
9/15/2020,OK,1194,7
8/31/2021,AR,6934,22
6/13/2020,FL,3057,27
3/28/2021,CO,6092,3
11/17/2020,MP,2,0
4/3/2020,KS,17,4
5/30/2021,AR,5832,2
9/15/2020,WV,280,5
2/7/2021,AS,0,0
5/15/2020,PR,111,1
4/29/2021,NYC,32565,32
8/23/2020,CO,1918,0
1/21/2022,UT,4030,11
12/6/2020,MP,2,0
8/12/2020,WV,153,6
2/26/2021,AS,0,0
10/25/2020,HI,211,0
3/6/2020,OK,0,0
7/1/2020,FL,3853,71
9/26/2021,KS,6009,14
12/31/2020,HI,286,3
9/4/2021,UT,2665,6
11/28/2021,FL,62180,20
6/27/2021,PW,0,0
9/28/2021,GA,25757,137
4/21/2020,UT,34,2
4/23/2021,CO,6231,6
9/26/2021,TX,62942,156
2/18/2021,NYC,28683,87
2/26/2020,FL,0,0
3/22/2021,PW,0,0
3/2/2020,AR,0,0
2/18/2020,GA,0,0
1/31/2022,WV,5763,20
1/1/2021,AR,3711,35
3/23/2020,PW,0,0
3/5/2020,NYC,1,0
9/30/2020,CO,2051,5
9/14/2020,PR,542,14
2/3/2022,TX,78981,323
11/30/2021,UT,3528,20
2/14/2022,PR,4032,2
3/15/2022,AS,0,0
11/4/2021,AK,713,2
3/10/2021,UT,1992,2
9/25/2020,MP,2,0
7/17/2020,HI,23,1
5/15/2020,TX,1503,40
9/3/2020,TX,15068,92
4/14/2022,CO,12031,0
6/5/2021,WV,2813,0
7/2/2020,MA,8169,20
